id,json,sql
471,"{""Plan"": {""Node Type"": ""Bitmap Heap Scan"", ""Parallel Aware"": false, ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 7683.89, ""Total Cost"": 40511.22, ""Plan Rows"": 669866, ""Plan Width"": 12, ""Actual Startup Time"": 29.032, ""Actual Total Time"": 165.117, ""Actual Rows"": 673287, ""Actual Loops"": 1, ""Recheck Cond"": ""(keyword_id > 27850)"", ""Rows Removed by Index Recheck"": 0, ""Exact Heap Blocks"": 23609, ""Lossy Heap Blocks"": 0, ""Plans"": [{""Node Type"": ""Bitmap Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Index Name"": ""keyword_id_movie_keyword"", ""Startup Cost"": 0.0, ""Total Cost"": 7516.43, ""Plan Rows"": 669866, ""Plan Width"": 0, ""Actual Startup Time"": 26.788, ""Actual Total Time"": 26.788, ""Actual Rows"": 673287, ""Actual Loops"": 1, ""Index Cond"": ""(keyword_id > 27850)""}]}, ""Planning Time"": 1.594, ""Triggers"": [], ""Execution Time"": 181.072}",SELECT * FROM movie_keyword mk WHERE mk.keyword_id>27850;
472,"{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 50404.8, ""Total Cost"": 82502.94, ""Plan Rows"": 23048, ""Plan Width"": 134, ""Actual Startup Time"": 150.474, ""Actual Total Time"": 281.416, ""Actual Rows"": 18944, ""Actual Loops"": 1, ""Workers Planned"": 2, ""Workers Launched"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 49404.8, ""Total Cost"": 79198.14, ""Plan Rows"": 9603, ""Plan Width"": 134, ""Actual Startup Time"": 134.823, ""Actual Total Time"": 257.287, ""Actual Rows"": 6315, ""Actual Loops"": 3, ""Inner Unique"": true, ""Hash Cond"": ""(mc.movie_id = t.id)"", ""Workers"": [], ""Plans"": [{""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Scan Direction"": ""Forward"", ""Index Name"": ""company_type_id_movie_companies"", ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.43, ""Total Cost"": 28398.48, ""Plan Rows"": 531538, ""Plan Width"": 40, ""Actual Startup Time"": 0.965, ""Actual Total Time"": 72.191, ""Actual Rows"": 424749, ""Actual Loops"": 3, ""Index Cond"": ""(company_type_id = 1)"", ""Rows Removed by Index Recheck"": 0, ""Workers"": []}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 49166.46, ""Total Cost"": 49166.46, ""Plan Rows"": 19033, ""Plan Width"": 94, ""Actual Startup Time"": 132.747, ""Actual Total Time"": 132.747, ""Actual Rows"": 15528, ""Actual Loops"": 3, ""Hash Buckets"": 65536, ""Original Hash Buckets"": 65536, ""Hash Batches"": 1, ""Original Hash Batches"": 1, ""Peak Memory Usage"": 6016, ""Workers"": [], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.0, ""Total Cost"": 49166.46, ""Plan Rows"": 19033, ""Plan Width"": 94, ""Actual Startup Time"": 0.231, ""Actual Total Time"": 128.945, ""Actual Rows"": 15528, ""Actual Loops"": 3, ""Filter"": ""(production_year = 1998)"", ""Rows Removed by Filter"": 827243, ""Workers"": []}]}]}]}, ""Planning Time"": 2.474, ""Triggers"": [], ""Execution Time"": 281.941}","SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=1998 AND mc.company_type_id=1;"
473,"{""Plan"": {""Node Type"": ""Index Scan"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""company_id_movie_companies"", ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.43, ""Total Cost"": 272.69, ""Plan Rows"": 102, ""Plan Width"": 40, ""Actual Startup Time"": 1.543, ""Actual Total Time"": 1.619, ""Actual Rows"": 115, ""Actual Loops"": 1, ""Index Cond"": ""(company_id = 7108)"", ""Rows Removed by Index Recheck"": 0}, ""Planning Time"": 1.648, ""Triggers"": [], ""Execution Time"": 1.631}",SELECT * FROM movie_companies mc WHERE mc.company_id=7108;
474,"{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 48.52, ""Total Cost"": 422363.96, ""Plan Rows"": 2473172, ""Plan Width"": 146, ""Actual Startup Time"": 0.04, ""Actual Total Time"": 7841.501, ""Actual Rows"": 17895478, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mc.movie_id)"", ""Plans"": [{""Node Type"": ""Merge Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 41.93, ""Total Cost"": 262169.81, ""Plan Rows"": 2396597, ""Plan Width"": 106, ""Actual Startup Time"": 0.035, ""Actual Total Time"": 2208.19, ""Actual Rows"": 2393788, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mk.movie_id)"", ""Plans"": [{""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 102072.97, ""Plan Rows"": 2528344, ""Plan Width"": 94, ""Actual Startup Time"": 0.016, ""Actual Total Time"": 1028.015, ""Actual Rows"": 2525756, ""Actual Loops"": 1}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_keyword"", ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 0.43, ""Total Cost"": 123928.52, ""Plan Rows"": 2396597, ""Plan Width"": 12, ""Actual Startup Time"": 0.011, ""Actual Total Time"": 678.448, ""Actual Rows"": 2393788, ""Actual Loops"": 1, ""Filter"": ""(keyword_id < 5557)"", ""Rows Removed by Filter"": 2130126}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_companies"", ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.43, ""Total Cost"": 123216.5, ""Plan Rows"": 2609129, ""Plan Width"": 40, ""Actual Startup Time"": 0.004, ""Actual Total Time"": 2580.174, ""Actual Rows"": 19328137, ""Actual Loops"": 1}]}, ""Planning Time"": 2.57, ""Triggers"": [], ""Execution Time"": 8256.885}","SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mk.keyword_id<5557;"
475,"{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 137704.3, ""Total Cost"": 792293.62, ""Plan Rows"": 3103955, ""Plan Width"": 208, ""Actual Startup Time"": 2101.595, ""Actual Total Time"": 3400.002, ""Actual Rows"": 2573351, ""Actual Loops"": 1, ""Workers Planned"": 2, ""Workers Launched"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 136704.3, ""Total Cost"": 480898.12, ""Plan Rows"": 1293315, ""Plan Width"": 208, ""Actual Startup Time"": 2082.044, ""Actual Total Time"": 2657.157, ""Actual Rows"": 857784, ""Actual Loops"": 3, ""Inner Unique"": false, ""Hash Cond"": ""(mi.movie_id = t.id)"", ""Workers"": [], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""movie_info"", ""Alias"": ""mi"", ""Startup Cost"": 0.0, ""Total Cost"": 239266.15, ""Plan Rows"": 3123430, ""Plan Width"": 74, ""Actual Startup Time"": 34.426, ""Actual Total Time"": 664.468, ""Actual Rows"": 2516285, ""Actual Loops"": 3, ""Filter"": ""(info_type_id > 7)"", ""Rows Removed by Filter"": 2428955, ""Workers"": []}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 122731.65, ""Total Cost"": 122731.65, ""Plan Rows"": 436212, ""Plan Width"": 134, ""Actual Startup Time"": 779.669, ""Actual Total Time"": 779.672, ""Actual Rows"": 163717, ""Actual Loops"": 3, ""Hash Buckets"": 32768, ""Original Hash Buckets"": 32768, ""Hash Batches"": 64, ""Original Hash Batches"": 64, ""Peak Memory Usage"": 1504, ""Workers"": [], ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 67297.09, ""Total Cost"": 122731.65, ""Plan Rows"": 436212, ""Plan Width"": 134, ""Actual Startup Time"": 502.387, ""Actual Total Time"": 699.452, ""Actual Rows"": 163717, ""Actual Loops"": 3, ""Inner Unique"": true, ""Hash Cond"": ""(mc.movie_id = t.id)"", ""Workers"": [], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.0, ""Total Cost"": 32379.21, ""Plan Rows"": 805086, ""Plan Width"": 40, ""Actual Startup Time"": 0.257, ""Actual Total Time"": 97.849, ""Actual Rows"": 644260, ""Actual Loops"": 3, ""Filter"": ""(company_id < 49351)"", ""Rows Removed by Filter"": 225449, ""Workers"": []}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 51800.15, ""Total Cost"": 51800.15, ""Plan Rows"": 570795, ""Plan Width"": 94, ""Actual Startup Time"": 265.387, ""Actual Total Time"": 265.388, ""Actual Rows"": 442594, ""Actual Loops"": 3, ""Hash Buckets"": 32768, ""Original Hash Buckets"": 32768, ""Hash Batches"": 64, ""Original Hash Batches"": 64, ""Peak Memory Usage"": 2816, ""Workers"": [], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.0, ""Total Cost"": 51800.15, ""Plan Rows"": 570795, ""Plan Width"": 94, ""Actual Startup Time"": 0.225, ""Actual Total Time"": 139.615, ""Actual Rows"": 442594, ""Actual Loops"": 3, ""Filter"": ""((production_year < 2012) AND (kind_id = 7))"", ""Rows Removed by Filter"": 400177, ""Workers"": []}]}]}]}]}]}, ""Planning Time"": 3.503, ""Triggers"": [], ""Execution Time"": 3462.624}","SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<2012 AND mc.company_id<49351 AND mi.info_type_id>7;"
476,"{""Plan"": {""Node Type"": ""Gather"", ""Parallel Aware"": false, ""Startup Cost"": 75133.84, ""Total Cost"": 349561.66, ""Plan Rows"": 343633, ""Plan Width"": 168, ""Actual Startup Time"": 416.971, ""Actual Total Time"": 722.418, ""Actual Rows"": 242392, ""Actual Loops"": 1, ""Workers Planned"": 2, ""Workers Launched"": 2, ""Single Copy"": false, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 74133.84, ""Total Cost"": 314198.36, ""Plan Rows"": 143180, ""Plan Width"": 168, ""Actual Startup Time"": 404.752, ""Actual Total Time"": 532.461, ""Actual Rows"": 80797, ""Actual Loops"": 3, ""Inner Unique"": true, ""Hash Cond"": ""(mi.movie_id = t.id)"", ""Workers"": [], ""Plans"": [{""Node Type"": ""Bitmap Heap Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""movie_info"", ""Alias"": ""mi"", ""Startup Cost"": 7268.42, ""Total Cost"": 231588.39, ""Plan Rows"": 271827, ""Plan Width"": 74, ""Actual Startup Time"": 18.934, ""Actual Total Time"": 53.322, ""Actual Rows"": 220308, ""Actual Loops"": 3, ""Recheck Cond"": ""(info_type_id = 18)"", ""Rows Removed by Index Recheck"": 0, ""Exact Heap Blocks"": 2508, ""Lossy Heap Blocks"": 0, ""Workers"": [], ""Plans"": [{""Node Type"": ""Bitmap Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Index Name"": ""info_type_id_movie_info"", ""Startup Cost"": 0.0, ""Total Cost"": 7105.32, ""Plan Rows"": 652385, ""Plan Width"": 0, ""Actual Startup Time"": 18.276, ""Actual Total Time"": 18.276, ""Actual Rows"": 660923, ""Actual Loops"": 1, ""Index Cond"": ""(info_type_id = 18)"", ""Workers"": []}]}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 51800.15, ""Total Cost"": 51800.15, ""Plan Rows"": 554902, ""Plan Width"": 94, ""Actual Startup Time"": 263.021, ""Actual Total Time"": 263.021, ""Actual Rows"": 432709, ""Actual Loops"": 3, ""Hash Buckets"": 32768, ""Original Hash Buckets"": 32768, ""Hash Batches"": 64, ""Original Hash Batches"": 64, ""Peak Memory Usage"": 2720, ""Workers"": [], ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.0, ""Total Cost"": 51800.15, ""Plan Rows"": 554902, ""Plan Width"": 94, ""Actual Startup Time"": 0.148, ""Actual Total Time"": 141.893, ""Actual Rows"": 432709, ""Actual Loops"": 3, ""Filter"": ""((kind_id > 1) AND (production_year < 2009))"", ""Rows Removed by Filter"": 410061, ""Workers"": []}]}]}]}, ""Planning Time"": 2.543, ""Triggers"": [], ""Execution Time"": 728.503}","SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year<2009 AND mi.info_type_id=18;"
477,"{""Plan"": {""Node Type"": ""Index Scan"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""company_type_id_movie_companies"", ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.43, ""Total Cost"": 40795.21, ""Plan Rows"": 536193, ""Plan Width"": 40, ""Actual Startup Time"": 0.034, ""Actual Total Time"": 189.317, ""Actual Rows"": 834635, ""Actual Loops"": 1, ""Index Cond"": ""(company_type_id > 1)"", ""Rows Removed by Index Recheck"": 0, ""Filter"": ""(company_id > 14947)"", ""Rows Removed by Filter"": 500248}, ""Planning Time"": 1.675, ""Triggers"": [], ""Execution Time"": 208.722}",SELECT * FROM movie_companies mc WHERE mc.company_id>14947 AND mc.company_type_id>1;
478,"{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 41.93, ""Total Cost"": 284929.57, ""Plan Rows"": 4217378, ""Plan Width"": 106, ""Actual Startup Time"": 2.182, ""Actual Total Time"": 2429.588, ""Actual Rows"": 4213440, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mk.movie_id)"", ""Plans"": [{""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 102072.97, ""Plan Rows"": 2528344, ""Plan Width"": 94, ""Actual Startup Time"": 0.016, ""Actual Total Time"": 988.035, ""Actual Rows"": 2525972, ""Actual Loops"": 1}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_keyword"", ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 0.43, ""Total Cost"": 123928.52, ""Plan Rows"": 4217378, ""Plan Width"": 12, ""Actual Startup Time"": 0.032, ""Actual Total Time"": 683.087, ""Actual Rows"": 4213440, ""Actual Loops"": 1, ""Filter"": ""(keyword_id > 245)"", ""Rows Removed by Filter"": 310490}]}, ""Planning Time"": 2.117, ""Triggers"": [], ""Execution Time"": 2527.688}","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>245;"
479,"{""Plan"": {""Node Type"": ""Index Scan"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""company_type_id_movie_companies"", ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.43, ""Total Cost"": 39029.23, ""Plan Rows"": 455971, ""Plan Width"": 40, ""Actual Startup Time"": 0.036, ""Actual Total Time"": 195.23, ""Actual Rows"": 656031, ""Actual Loops"": 1, ""Index Cond"": ""(company_type_id = 1)"", ""Rows Removed by Index Recheck"": 0, ""Filter"": ""(company_id < 3263)"", ""Rows Removed by Filter"": 618215}, ""Planning Time"": 1.642, ""Triggers"": [], ""Execution Time"": 210.477}",SELECT * FROM movie_companies mc WHERE mc.company_id<3263 AND mc.company_type_id=1;
480,"{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 3.36, ""Total Cost"": 169852.08, ""Plan Rows"": 827439, ""Plan Width"": 119, ""Actual Startup Time"": 0.304, ""Actual Total Time"": 1442.099, ""Actual Rows"": 425568, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mi_idx.movie_id)"", ""Plans"": [{""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 114714.69, ""Plan Rows"": 1515940, ""Plan Width"": 94, ""Actual Startup Time"": 0.027, ""Actual Total Time"": 1078.797, ""Actual Rows"": 1478429, ""Actual Loops"": 1, ""Filter"": ""((production_year > 0) AND (kind_id = 7))"", ""Rows Removed by Filter"": 1047371}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_info_idx"", ""Relation Name"": ""movie_info_idx"", ""Alias"": ""mi_idx"", ""Startup Cost"": 0.43, ""Total Cost"": 39738.05, ""Plan Rows"": 1380035, ""Plan Width"": 25, ""Actual Startup Time"": 0.009, ""Actual Total Time"": 174.094, ""Actual Rows"": 1380035, ""Actual Loops"": 1}]}, ""Planning Time"": 2.106, ""Triggers"": [], ""Execution Time"": 1452.108}","SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>0;"
481,"{""Plan"": {""Node Type"": ""Nested Loop"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 6.79, ""Total Cost"": 3013.98, ""Plan Rows"": 249, ""Plan Width"": 106, ""Actual Startup Time"": 0.291, ""Actual Total Time"": 4.162, ""Actual Rows"": 292, ""Actual Loops"": 1, ""Inner Unique"": true, ""Plans"": [{""Node Type"": ""Bitmap Heap Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 6.36, ""Total Cost"": 926.55, ""Plan Rows"": 249, ""Plan Width"": 12, ""Actual Startup Time"": 0.271, ""Actual Total Time"": 1.719, ""Actual Rows"": 292, ""Actual Loops"": 1, ""Recheck Cond"": ""(keyword_id = 6854)"", ""Rows Removed by Index Recheck"": 0, ""Exact Heap Blocks"": 249, ""Lossy Heap Blocks"": 0, ""Plans"": [{""Node Type"": ""Bitmap Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Index Name"": ""keyword_id_movie_keyword"", ""Startup Cost"": 0.0, ""Total Cost"": 6.3, ""Plan Rows"": 249, ""Plan Width"": 0, ""Actual Startup Time"": 0.243, ""Actual Total Time"": 0.243, ""Actual Rows"": 292, ""Actual Loops"": 1, ""Index Cond"": ""(keyword_id = 6854)""}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 8.38, ""Plan Rows"": 1, ""Plan Width"": 94, ""Actual Startup Time"": 0.008, ""Actual Total Time"": 0.008, ""Actual Rows"": 1, ""Actual Loops"": 292, ""Index Cond"": ""(id = mk.movie_id)"", ""Rows Removed by Index Recheck"": 0}]}, ""Planning Time"": 2.138, ""Triggers"": [], ""Execution Time"": 4.197}","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=6854;"
482,"{""Plan"": {""Node Type"": ""Bitmap Heap Scan"", ""Parallel Aware"": false, ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 6.36, ""Total Cost"": 926.55, ""Plan Rows"": 249, ""Plan Width"": 12, ""Actual Startup Time"": 0.196, ""Actual Total Time"": 0.91, ""Actual Rows"": 132, ""Actual Loops"": 1, ""Recheck Cond"": ""(keyword_id = 6507)"", ""Rows Removed by Index Recheck"": 0, ""Exact Heap Blocks"": 125, ""Lossy Heap Blocks"": 0, ""Plans"": [{""Node Type"": ""Bitmap Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Index Name"": ""keyword_id_movie_keyword"", ""Startup Cost"": 0.0, ""Total Cost"": 6.3, ""Plan Rows"": 249, ""Plan Width"": 0, ""Actual Startup Time"": 0.18, ""Actual Total Time"": 0.18, ""Actual Rows"": 132, ""Actual Loops"": 1, ""Index Cond"": ""(keyword_id = 6507)""}]}, ""Planning Time"": 1.603, ""Triggers"": [], ""Execution Time"": 0.928}",SELECT * FROM movie_keyword mk WHERE mk.keyword_id=6507;
483,"{""Plan"": {""Node Type"": ""Merge Join"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 67.5, ""Total Cost"": 328116.36, ""Plan Rows"": 2443851, ""Plan Width"": 131, ""Actual Startup Time"": 0.434, ""Actual Total Time"": 4723.817, ""Actual Rows"": 10352430, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mk.movie_id)"", ""Plans"": [{""Node Type"": ""Merge Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 3.13, ""Total Cost"": 165277.16, ""Plan Rows"": 1380035, ""Plan Width"": 119, ""Actual Startup Time"": 0.033, ""Actual Total Time"": 1583.534, ""Actual Rows"": 1380035, ""Actual Loops"": 1, ""Inner Unique"": false, ""Merge Cond"": ""(t.id = mi_idx.movie_id)"", ""Plans"": [{""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 102072.97, ""Plan Rows"": 2528344, ""Plan Width"": 94, ""Actual Startup Time"": 0.016, ""Actual Total Time"": 997.622, ""Actual Rows"": 2525794, ""Actual Loops"": 1}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_info_idx"", ""Relation Name"": ""movie_info_idx"", ""Alias"": ""mi_idx"", ""Startup Cost"": 0.43, ""Total Cost"": 39738.05, ""Plan Rows"": 1380035, ""Plan Width"": 25, ""Actual Startup Time"": 0.009, ""Actual Total Time"": 180.867, ""Actual Rows"": 1380035, ""Actual Loops"": 1}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_movie_keyword"", ""Relation Name"": ""movie_keyword"", ""Alias"": ""mk"", ""Startup Cost"": 0.43, ""Total Cost"": 123928.52, ""Plan Rows"": 4477348, ""Plan Width"": 12, ""Actual Startup Time"": 0.015, ""Actual Total Time"": 1578.78, ""Actual Rows"": 11399835, ""Actual Loops"": 1, ""Filter"": ""(keyword_id > 43)"", ""Rows Removed by Filter"": 89702}]}, ""Planning Time"": 2.511, ""Triggers"": [], ""Execution Time"": 4964.363}","SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>43;"
